epoch,mean_reward,r_morning,r_off,r_evening,pg_loss,v_loss,ood_size
490,-1.8046296834945679,-1.8483483483483483,-1.6833333333333333,-2.074074074074074,1.479561686515808,643.7960205078125,1080
491,-1.7638888359069824,-1.7182130584192439,-1.7138888888888888,-2.0869565217391304,-0.6878452897071838,772.6024780273438,1080
492,-1.711111068725586,-1.5777777777777777,-1.9777777777777779,0,0.5005642175674438,467.7726135253906,1080
493,-1.6601852178573608,-1.6597222222222223,-1.6611111111111112,0,-0.09244518727064133,437.8008117675781,1080
494,-1.8268518447875977,-1.8519108280254777,-1.7,-2.152173913043478,1.8643068075180054,653.2508544921875,1080
495,-1.7333333492279053,-1.6810344827586208,-1.6722222222222223,-2.107142857142857,-0.6816142201423645,698.5106811523438,1080
496,-1.689814805984497,-1.5597222222222222,-1.95,0,0.36226606369018555,484.0921936035156,1080
497,-1.7000000476837158,-1.7069444444444444,-1.6861111111111111,0,0.4899979531764984,468.67071533203125,1080
498,-1.814814805984497,-1.8439597315436242,-1.6305555555555555,-2.2096774193548385,1.810349464416504,669.8071899414062,1080
499,-1.7194443941116333,-1.6230636833046472,-1.7166666666666666,-2.129496402877698,-0.36338528990745544,620.1283569335938,1080
